#
#     _/     _/  _/_/_/_/  _/_/_/   _/_/_/_/_/  _/   _/  _/      _/  _/_/_/_/
#    _/_/   _/  _/        _/    _/     _/      _/   _/  _/_/    _/  _/
#   _/ _/  _/  _/_/_/    _/_/_/       _/      _/   _/  _/  _/  _/  _/_/_/
#  _/   _/_/  _/        _/           _/      _/   _/  _/    _/_/  _/
# _/     _/  _/_/_/_/  _/           _/        _/_/   _/      _/  _/_/_/_/
#
#-------------------------------------------------------------------------------
# This file was generated by the program NEPTUNE on
# 2018-02-23T09:22:41
#-------------------------------------------------------------------------------
# Extraction of MOON position realtive to Earth
#   from JPL Planetary and Lunar Ephemerides DE-430.
# Data presented in the GCRF frame using chebyshev polynomials using degree 30.
#-------------------------------------------------------------------------------
1  37300.00000  37332.00000      -88593.881643       41484.596614     -153649.434221     -271556.626761       85722.403076       72542.290647      -16120.516185      -12196.739427        2989.996940        2608.387094        -739.497492        -679.195773         202.736392         186.277808         -57.262815         -52.504734          16.613227          15.219532          -4.953705          -4.522076           1.509397           1.368899          -0.467392          -0.420387           0.146664           0.130548          -0.046664          -0.040609           0.015395           0.011667          -0.006364
2  37300.00000  37332.00000      153648.251201       21933.446676      265512.051089     -143066.458578     -148180.896486       38296.092693       27785.867760       -6480.222275       -5100.857401        1405.645340        1240.030490        -372.539593        -334.046144         103.824669          92.909651         -29.693802         -26.557320           8.734671           7.799318          -2.634280          -2.340448           0.809355           0.713850          -0.252228          -0.220659           0.079472           0.069153          -0.025069          -0.022452           0.007288           0.009125
3  37300.00000  37332.00000       55119.900290        5860.949588       95581.842628      -38423.345021      -53002.883897       10268.794692        9923.337997       -1738.671344       -1825.253990         378.834408         444.616025        -100.891111        -119.925215          28.229775          33.389437          -8.102005          -9.553603           2.391538           2.808562          -0.723751          -0.843664           0.223112           0.257583          -0.069757          -0.079703           0.022049           0.025004          -0.006976          -0.008127           0.002033           0.003307
1  37332.00000  37364.00000     -172649.601008        -801.900105     -324945.948015       -5281.456646      179005.040805       -4911.024438      -30480.371362        4980.311684        4182.009113       -2047.050657        -628.303610         634.854857          59.870315        -176.597200          15.152357          45.179111         -12.641896         -10.371160           5.557787           1.957351          -1.984651          -0.201894           0.624955          -0.058268          -0.176280           0.051126           0.043587          -0.023730          -0.008535           0.008173           0.000697
2  37332.00000  37364.00000       24818.338722       43700.595666       -2713.225961     -294242.652467        4108.354025       75723.311134       -6212.776950      -10542.166672        3262.926513        1522.435039       -1109.810434        -203.386715         321.651406          -0.618222         -85.519686          15.812035          20.744380          -8.356000          -4.366346           3.229177           0.667779          -1.073068           0.004978           0.318699          -0.062085          -0.084383           0.035020           0.019194          -0.014763          -0.003397           0.006578
3  37332.00000  37364.00000       14935.734742       14725.559550       11583.337459      -98729.582275       -5460.561564       25618.628403        -921.901839       -3728.686182         936.243880         589.482460        -348.824535         -92.594648         105.775107           6.543023         -29.312044           3.585638           7.453177          -2.411104          -1.679556           1.010171           0.300252          -0.352835          -0.022221           0.109312          -0.014121          -0.030308           0.010101           0.007357          -0.004634          -0.001454           0.002183
1  37364.00000  37396.00000      -96247.096149      -38660.169668     -159909.218982      272114.743812       83108.325629      -67500.171645       -5179.709280        7376.028708       -2682.678326        -381.916189         912.805340        -134.886007        -162.606502          75.253507          10.308186         -22.174372           5.376377           4.049726          -2.722011          -0.144632           0.743350          -0.221428          -0.119633           0.101843          -0.002857          -0.026635           0.009979           0.003800          -0.004039           0.000226           0.001105
2  37364.00000  37396.00000     -109046.211793       18192.359514     -278998.031653     -142960.717033      151228.880812       27831.844182      -22891.325980        2037.436991        1868.302327       -1669.042185          61.668056         389.241695        -109.963382         -49.265179          41.038742          -3.160127          -9.591703           4.116465           1.152986          -1.427686           0.187303           0.305806          -0.157851          -0.027221           0.052299          -0.010678          -0.010479           0.006597           0.000487          -0.002013           0.000836
3  37364.00000  37396.00000      -33120.224146        7251.036701      -88062.720573      -58696.978699       47726.760106       12030.844186       -7491.167820         395.419028         730.665782        -547.017344         -14.577895         136.255992         -30.687199         -19.493845          13.408567          -0.205832          -3.436071           1.228712           0.493467          -0.474874           0.034253           0.111485          -0.048495          -0.013103           0.017712          -0.002563          -0.003913           0.002073           0.000320          -0.000686           0.000239
1  37396.00000  37428.00000       67846.586008      -34301.695359      185166.413322      263152.390255      -98485.779127      -57813.607887       11482.391113        1456.956300         401.606856        1122.281368        -332.150704        -217.819383          57.897452           6.331234          -1.818608           6.579154          -1.917953          -1.710699           0.562964           0.102397          -0.055269           0.053901          -0.012597          -0.017400           0.006031           0.001534          -0.000959           0.000493          -0.000058          -0.000202           0.000081
