30 0
30.0323 0
30.0645 -0.00634641
30.0968 -0.0483331
30.129 0.161765
30.1613 0.728326
30.1935 -2.3532
30.2258 -3.02545
30.2581 16.9052
30.2903 4.84096
30.3226 -62.5882
30.3548 -2.62945
30.3871 134.811
30.4194 -0.803824
30.4516 -181.847
30.4839 0.720724
30.5161 161.673
30.5484 1.57531
30.5806 -97.676
30.6129 -2.61258
30.6452 40.4686
30.6774 1.84391
30.7097 -11.3214
30.7419 -0.753718
30.7742 2.06538
30.8065 0.171756
30.8387 -0.244616
30.871 -0.00820635
30.9032 0.0106811
30.9355 0.00148363
30.9677 0
31 0
31.0312 0.0138828
31.0625 0.00367752
31.0938 -0.0471814
31.125 -0.249771
31.1562 0.728779
31.1875 2.07173
31.2188 -7.83848
31.25 -6.29498
31.2812 42.5502
31.3125 8.12433
31.3438 -128.809
31.375 -3.54614
31.4062 238.309
31.4375 -1.33057
31.4688 -285.861
31.5 0.650803
31.5312 231.465
31.5625 2.43837
31.5938 -129.497
31.625 -3.42482
31.6562 50.2818
31.6875 2.22504
31.7188 -13.3067
31.75 -0.853301
31.7812 2.3157
31.8125 0.184643
31.8438 -0.263975
31.875 -0.00741817
31.9062 0.00993107
31.9375 0.0015566
31.9688 0
32 0
32.0303 0.00517151
32.0606 0.03654
32.0909 0.0470722
32.1212 -0.223189
32.1515 -0.938848
32.1818 2.8938
32.2121 5.20536
32.2424 -23.0698
32.2727 -12.2711
32.303 98.9722
32.3333 13.1222
32.3636 -251.417
32.3939 -4.64981
32.4242 406.368
32.4545 -2.03311
32.4848 -438.21
32.5152 0.391013
32.5455 325.512
32.5758 3.62557
32.6061 -169.49
32.6364 -4.41828
32.6667 61.9023
32.697 2.65492
32.7273 -15.5453
32.7576 -0.960143
32.7879 2.58635
32.8182 0.19584
32.8485 -0.283036
32.8788 -0.0093396
32.9091 0.0121561
32.9394 0.00316262
32.9697 0
33 0
33.0294 0.00192316
33.0588 0.00630432
33.0882 0.109016
33.1176 0.26026
33.1471 -0.945676
33.1765 -2.93819
33.2059 10.0482
33.2353 11.9315
33.2647 -61.4836
33.2941 -22.7059
33.3235 215.501
33.3529 20.5352
33.3824 -469.072
33.4118 -5.92166
33.4412 671.474
33.4706 -2.9088
33.5 -656.883
33.5294 -0.177073
33.5588 450.41
33.5882 5.21715
33.6176 -219.251
33.6471 -5.6232
33.6765 75.5787
33.7059 3.14714
33.7353 -18.0541
33.7647 -1.07823
33.7941 2.87381
33.8235 0.207028
33.8529 -0.305638
33.8824 -0.00948785
33.9118 0.012349
33.9412 0.00155698
33.9706 0
34 0
34.0286 0
34.0571 -0.0298914
34.0857 -0.0245357
34.1143 0.369531
34.1429 1.11903
34.1714 -3.70667
34.2 -8.11087
34.2286 31.0424
34.2571 25.4369
34.2857 -151.037
34.3143 -40.2273
34.3429 443.776
34.3714 31.2428
34.4 -841.606
34.4286 -7.35381
34.4571 1079.12
34.4857 -3.93827
34.5143 -965.08
34.5429 -1.18505
34.5714 614.155
34.6 7.32135
34.6286 -280.596
34.6571 -7.08055
34.6857 91.5636
34.7143 3.70427
34.7429 -20.854
34.7714 -1.20364
34.8 3.18315
34.8286 0.218221
34.8571 -0.322839
34.8857 -0.0108989
34.9143 0.010422
34.9429 0.00297453
34.9714 0
35 0
35.0278 0.00934105
35.0556 -0.00272619
35.0833 -0.145988
35.1111 -0.257241
35.1389 1.38252
35.1667 3.89768
35.1944 -13.0991
35.2222 -20.2335
35.25 86.9878
35.2778 51.1159
35.3056 -346.532
35.3333 -68.6652
35.3611 871.068
35.3889 46.4132
35.4167 -1459.19
35.4444 -8.9211
35.4722 1691.82
35.5 -5.07766
35.5278 -1392.41
35.5556 -2.81788
35.5833 826.294
35.6111 10.0515
35.6389 -355.577
35.6667 -8.81279
35.6944 110.14
35.7222 4.32891
35.75 -23.9661
35.7778 -1.34016
35.8056 3.51153
35.8333 0.235104
35.8611 -0.343927
35.8889 -0.0118981
35.9167 0.0116146
35.9444 0.00413848
35.9722 0
36 0
36.027 0.00579316
36.0541 0.0436252
36.0811 0.0167766
36.1081 -0.577712
36.1351 -1.26225
36.1622 5.10108
36.1892 11.7091
36.2162 -41.8498
36.2432 -46.6247
36.2703 224.513
36.2973 97.7542
36.3243 -750.093
36.3514 -113.529
36.3784 1640.02
36.4054 67.4948
36.4324 -2454.6
36.4595 -10.6075
36.4865 2594.17
36.5135 -6.21283
36.5405 -1976.13
36.5676 -5.30632
36.5946 1098.16
36.6216 13.528
36.6486 -446.523
36.6757 -10.866
36.7027 131.615
36.7297 5.03212
36.7568 -27.4162
36.7838 -1.48536
36.8108 3.86788
36.8378 0.248373
36.8649 -0.36669
36.8919 -0.0110359
36.9189 0.012312
36.9459 0.00248697
36.973 0
37 0
37.0263 0.00181772
37.0526 0.0142601
37.0789 0.216096
