 450.00 390.00 50 
 450.00 405.00 50 
 450.00 420.00 50 
 450.00 435.00 50 
 450.00 450.00 50 
 450.00 465.00 50 
 450.00 480.00 50 
 450.00 495.00 50 
 450.00 510.00 50 
 450.00 525.00 50 
 450.00 540.00 50 
 450.00 555.00 50 
 450.00 570.00 50 
 450.00 585.00 50 
 450.00 600.00 50 
 450.00 615.00 50 
 450.00 630.00 50 
 450.00 645.00 50 
 450.00 660.00 50 
 450.00 675.00 50 
 450.00 690.00 50 
 450.00 705.00 50 
 450.00 720.00 50 
 
 500.00 15.00 9 
 500.00 30.00 13 
 500.00 45.00 17 
 500.00 60.00 19 
 500.00 75.00 22 
 500.00 90.00 24 
 500.00 105.00 28 
 500.00 120.00 31 
 500.00 135.00 34 
 500.00 150.00 39 
 500.00 165.00 41 
 500.00 180.00 44 
 500.00 195.00 47 
 500.00 210.00 50 
 500.00 225.00 50 
 500.00 240.00 50 
 500.00 255.00 50 
 500.00 270.00 50 
 500.00 285.00 50 
 500.00 300.00 50 
 500.00 315.00 50 
 500.00 330.00 50 
 500.00 345.00 50 
 500.00 360.00 50 
 500.00 375.00 50 
 500.00 390.00 50 
 500.00 405.00 50 
 500.00 420.00 50 
 500.00 435.00 50 
 500.00 450.00 50 
 500.00 465.00 50 
 500.00 480.00 50 
 500.00 495.00 50 
 500.00 510.00 50 
 500.00 525.00 50 
 500.00 540.00 50 
 500.00 555.00 50 
 500.00 570.00 50 
 500.00 585.00 50 
 500.00 600.00 50 
 500.00 615.00 50 
 500.00 630.00 50 
 500.00 645.00 50 
 500.00 660.00 50 
 500.00 675.00 50 
 500.00 690.00 50 
 500.00 705.00 50 
 
 500.00 720.00 50 
 550.00 15.00 9 
 550.00 30.00 13 
 550.00 45.00 16 
 550.00 60.00 19 
 550.00 75.00 23 
 550.00 90.00 24 
 550.00 105.00 27 
 550.00 120.00 31 
 550.00 135.00 34 
 550.00 150.00 39 
 550.00 165.00 41 
 550.00 180.00 43 
 550.00 195.00 45 
 550.00 210.00 49 
 550.00 225.00 50 
 550.00 240.00 50 
 550.00 255.00 50 
 550.00 270.00 50 
 550.00 285.00 50 
 550.00 300.00 50 
 550.00 315.00 50 
 550.00 330.00 50 
 550.00 345.00 50 
 550.00 360.00 50 
 550.00 375.00 50 
 550.00 390.00 50 
 550.00 405.00 50 
 550.00 420.00 50 
 550.00 435.00 50 
 550.00 450.00 50 
 550.00 465.00 50 
 550.00 480.00 50 
 550.00 495.00 50 
 550.00 510.00 50 
 550.00 525.00 50 
 550.00 540.00 50 
 550.00 555.00 50 
 550.00 570.00 50 
 550.00 585.00 50 
 550.00 600.00 50 
 550.00 615.00 50 
 550.00 630.00 50 
 550.00 645.00 50 
 550.00 660.00 50 
 550.00 675.00 50 
 550.00 690.00 50 
 550.00 705.00 50 
 550.00 720.00 50 
 
 600.00 15.00 9 
 600.00 30.00 13 
 600.00 45.00 16 
 600.00 60.00 19 
 600.00 75.00 21 
 600.00 90.00 24 
 600.00 105.00 28 
 600.00 120.00 30 
 600.00 135.00 33 
 600.00 150.00 37 
 600.00 165.00 41 
 600.00 180.00 43 
 600.00 195.00 47 
 600.00 210.00 49 
 600.00 225.00 50 
 600.00 240.00 50 
 600.00 255.00 50 
 600.00 270.00 50 
 600.00 285.00 50 
 600.00 300.00 50 
 600.00 315.00 50 
 600.00 330.00 50 
 600.00 345.00 50 
 600.00 360.00 50 
 600.00 375.00 50 
 600.00 390.00 50 
 600.00 405.00 50 
 600.00 420.00 50 
 600.00 435.00 50 
 600.00 450.00 50 
 600.00 465.00 50 
 600.00 480.00 50 
 600.00 495.00 50 
 600.00 510.00 50 
 600.00 525.00 50 
 600.00 540.00 50 
 600.00 555.00 50 
 600.00 570.00 50 
 600.00 585.00 50 
 600.00 600.00 50 
 600.00 615.00 50 
 600.00 630.00 50 
 600.00 645.00 50 
 600.00 660.00 50 
 600.00 675.00 50 
 600.00 690.00 50 
 600.00 705.00 50 
 600.00 720.00 50 
 
 650.00 15.00 9 
 650.00 30.00 13 
 650.00 45.00 15 
 650.00 60.00 19 
 650.00 75.00 21 
 650.00 90.00 23 
 650.00 105.00 27 
 650.00 120.00 30 
 650.00 135.00 33 
 650.00 150.00 36 
 650.00 165.00 38 
 650.00 180.00 42 
 650.00 195.00 45 
 650.00 210.00 49 
 650.00 225.00 50 
 650.00 240.00 50 
 650.00 255.00 50 
 650.00 270.00 50 
 650.00 285.00 50 
 650.00 300.00 50 
 650.00 315.00 50 
 650.00 330.00 50 
 650.00 345.00 50 
 650.00 360.00 50 
 650.00 375.00 50 
 650.00 390.00 50 
 650.00 405.00 50 
 650.00 420.00 50 
 650.00 435.00 50 
 650.00 450.00 50 
 650.00 465.00 50 
 650.00 480.00 50 
 650.00 495.00 50 
 650.00 510.00 50 
 650.00 525.00 50 
 650.00 540.00 50 
 650.00 555.00 50 
 650.00 570.00 50 
 650.00 585.00 50 
 650.00 600.00 50 
 650.00 615.00 50 
 650.00 630.00 50 
 650.00 645.00 50 
 650.00 660.00 50 
 650.00 675.00 50 
 650.00 690.00 50 
 650.00 705.00 50 
 650.00 720.00 50 
 
 700.00 15.00 9 
 700.00 30.00 13 
 700.00 45.00 15 
 700.00 60.00 18 
 700.00 75.00 21 
 700.00 90.00 23 
 700.00 105.00 27 
 700.00 120.00 30 
 700.00 135.00 32 
 700.00 150.00 36 
 700.00 165.00 39 
 700.00 180.00 42 
 700.00 195.00 44 
 700.00 210.00 48 
 700.00 225.00 50 
 700.00 240.00 50 
 700.00 255.00 50 
 700.00 270.00 50 
 700.00 285.00 50 
 700.00 300.00 50 
 700.00 315.00 50 
 700.00 330.00 50 
 700.00 345.00 50 
 700.00 360.00 50 
 700.00 375.00 50 
 700.00 390.00 50 
 700.00 405.00 50 
 700.00 420.00 50 
 700.00 435.00 50 
 700.00 450.00 50 
 700.00 465.00 50 
 700.00 480.00 50 
 700.00 495.00 50 
 700.00 510.00 50 
 700.00 525.00 50 
 700.00 540.00 50 
 700.00 555.00 50 
 700.00 570.00 50 
 700.00 585.00 50 
 700.00 600.00 50 
 700.00 615.00 50 
 700.00 630.00 50 
 700.00 645.00 50 
 700.00 660.00 50 
 700.00 675.00 50 
 700.00 690.00 50 
 700.00 705.00 50 
 700.00 720.00 50 
 
 750.00 15.00 9 
 750.00 30.00 13 
 750.00 45.00 15 
 750.00 60.00 18 
 750.00 75.00 20 
 750.00 90.00 23 
 750.00 105.00 27 
 750.00 120.00 29 
 750.00 135.00 33 
 750.00 150.00 35 
 750.00 165.00 38 
 750.00 180.00 42 
 750.00 195.00 44 
 750.00 210.00 47 
 750.00 225.00 50 
 750.00 240.00 50 
 750.00 255.00 50 
 750.00 270.00 50 
 750.00 285.00 50 
 750.00 300.00 50 
 750.00 315.00 50 
 750.00 330.00 50 
 750.00 345.00 50 
 750.00 360.00 50 
 750.00 375.00 50 
 750.00 390.00 50 
 750.00 405.00 50 
 750.00 420.00 50 
 750.00 435.00 50 
 750.00 450.00 50 
 750.00 465.00 50 
 750.00 480.00 50 
 750.00 495.00 50 
 750.00 510.00 50 
 750.00 525.00 50 
 750.00 540.00 50 
 750.00 555.00 50 
 750.00 570.00 50 
 750.00 585.00 50 
 750.00 600.00 50 
 750.00 615.00 50 
 750.00 630.00 50 
 750.00 645.00 50 
 750.00 660.00 50 
 750.00 675.00 50 
 750.00 690.00 50 
 750.00 705.00 50 
 750.00 720.00 50 
 
 800.00 15.00 9 
 800.00 30.00 12 
 800.00 45.00 15 
 800.00 60.00 18 
 800.00 75.00 20 
 800.00 90.00 23 
 800.00 105.00 27 
 800.00 120.00 29 
 800.00 135.00 32 
 800.00 150.00 35 
 800.00 165.00 39 
 800.00 180.00 41 
 800.00 195.00 44 
 800.00 210.00 48 
 800.00 225.00 50 
 800.00 240.00 50 
 800.00 255.00 50 
 800.00 270.00 50 
 800.00 285.00 50 
 800.00 300.00 50 
 800.00 315.00 50 
 800.00 330.00 50 
 800.00 345.00 50 
 800.00 360.00 50 
 800.00 375.00 50 
 800.00 390.00 50 
 800.00 405.00 50 
 800.00 420.00 50 
 800.00 435.00 50 
 800.00 450.00 50 
 800.00 465.00 50 
 800.00 480.00 50 
 800.00 495.00 50 
 800.00 510.00 50 
 800.00 525.00 50 
 800.00 540.00 50 
 800.00 555.00 50 
 800.00 570.00 50 
 800.00 585.00 50 
 800.00 600.00 50 
 800.00 615.00 50 
 800.00 630.00 50 
 800.00 645.00 50 
 800.00 660.00 50 
 800.00 675.00 50 
 800.00 690.00 50 
 800.00 705.00 50 
 800.00 720.00 50 
 
 850.00 15.00 9 
 850.00 30.00 12 
 850.00 45.00 14 
 850.00 60.00 17 
 850.00 75.00 20 
 850.00 90.00 23 
 850.00 105.00 25 
 850.00 120.00 28 
 850.00 135.00 31 
 850.00 150.00 35 
 850.00 165.00 37 
 850.00 180.00 41 
 850.00 195.00 45 
 850.00 210.00 46 
 850.00 225.00 50 
 850.00 240.00 50 
 850.00 255.00 50 
 850.00 270.00 50 
 850.00 285.00 50 
 850.00 300.00 50 
 850.00 315.00 50 
 850.00 330.00 50 
 850.00 345.00 50 
 850.00 360.00 50 
 850.00 375.00 50 
 850.00 390.00 50 
 850.00 405.00 50 
 850.00 420.00 50 
 850.00 435.00 50 
 850.00 450.00 50 
 850.00 465.00 50 
 850.00 480.00 50 
 850.00 495.00 50 
 850.00 510.00 50 
 850.00 525.00 50 
 850.00 540.00 50 
 850.00 555.00 50 
 850.00 570.00 50 
 850.00 585.00 50 
 850.00 600.00 50 
 850.00 615.00 50 
 850.00 630.00 50 
 850.00 645.00 50 
 850.00 660.00 50 
 850.00 675.00 50 
 850.00 690.00 50 
 850.00 705.00 50 
 850.00 720.00 50 
 
 900.00 15.00 8 
 900.00 30.00 11 
 900.00 45.00 14 
 900.00 60.00 17 
 900.00 75.00 19 
 900.00 90.00 23 
 900.00 105.00 25 
 900.00 120.00 32 
 900.00 135.00 31 
 900.00 150.00 34 
 900.00 165.00 38 
 900.00 180.00 40 
 900.00 195.00 42 
 900.00 210.00 46 
 900.00 225.00 49 
 900.00 240.00 50 
 900.00 255.00 50 
 900.00 270.00 50 
 900.00 285.00 50 
 900.00 300.00 50 
 900.00 315.00 50 
 900.00 330.00 50 
 900.00 345.00 50 
 900.00 360.00 50 
 900.00 375.00 50 
 900.00 390.00 50 
 900.00 405.00 50 
 900.00 420.00 50 
 900.00 435.00 50 
 900.00 450.00 50 
 900.00 465.00 50 
 900.00 480.00 50 
 900.00 495.00 50 
 900.00 510.00 50 
 900.00 525.00 50 
 900.00 540.00 50 
 900.00 555.00 50 
 900.00 570.00 50 
 900.00 585.00 50 
 900.00 600.00 50 
 900.00 615.00 50 
 900.00 630.00 50 
 900.00 645.00 50 
 900.00 660.00 50 
 900.00 675.00 50 
 900.00 690.00 50 
 900.00 705.00 50 
 900.00 720.00 50 
 
 950.00 15.00 8 
 950.00 30.00 11 
 950.00 45.00 14 
 950.00 60.00 17 
 950.00 75.00 19 
 950.00 90.00 23 
 950.00 105.00 25 
 950.00 120.00 28 
 950.00 135.00 31 
 950.00 150.00 33 
 950.00 165.00 36 
 950.00 180.00 40 
 950.00 195.00 44 
 950.00 210.00 46 
 950.00 225.00 48 
 950.00 240.00 50 
 950.00 255.00 50 
 950.00 270.00 50 
 950.00 285.00 50 
 950.00 300.00 50 
 950.00 315.00 50 
 950.00 330.00 50 
 950.00 345.00 50 
 950.00 360.00 50 
 950.00 375.00 50 
 950.00 390.00 50 
 950.00 405.00 50 
 950.00 420.00 50 
 950.00 435.00 50 
 950.00 450.00 50 
 950.00 465.00 50 
 950.00 480.00 50 
 950.00 495.00 50 
 950.00 510.00 50 
 950.00 525.00 50 
 950.00 540.00 50 
 950.00 555.00 50 
 950.00 570.00 50 
 950.00 585.00 50 
 950.00 600.00 50 
 950.00 615.00 50 
 950.00 630.00 50 
 950.00 645.00 50 
 950.00 660.00 50 
 950.00 675.00 50 
 950.00 690.00 50 
 950.00 705.00 50 
 950.00 720.00 50 

1000.00 15.00 8 
1000.00 30.00 11 
1000.00 45.00 14 
1000.00 60.00 17 
1000.00 75.00 19 
1000.00 90.00 22 
1000.00 105.00 25 
1000.00 120.00 29 
1000.00 135.00 30 
1000.00 150.00 33 
1000.00 165.00 36 
1000.00 180.00 40 
1000.00 195.00 42 
1000.00 210.00 45 
1000.00 225.00 48 
1000.00 240.00 50 
1000.00 255.00 50 
1000.00 270.00 50 
1000.00 285.00 50 
1000.00 300.00 50 
1000.00 315.00 50 
1000.00 330.00 50 
1000.00 345.00 50 
1000.00 360.00 50 
1000.00 375.00 50 
1000.00 390.00 50 
1000.00 405.00 50 
1000.00 420.00 50 
1000.00 435.00 50 
1000.00 450.00 50 
1000.00 465.00 50 
1000.00 480.00 50 
1000.00 495.00 50 
1000.00 510.00 50 
1000.00 525.00 50 
1000.00 540.00 50 
1000.00 555.00 50 
1000.00 570.00 50 
1000.00 585.00 50 
1000.00 600.00 50 
1000.00 615.00 50 
1000.00 630.00 50 
1000.00 645.00 50 
1000.00 660.00 50 
1000.00 675.00 50 
1000.00 690.00 50 
1000.00 705.00 50 
1000.00 720.00 50 

1050.00 15.00 8 
1050.00 30.00 11 
1050.00 45.00 14 
1050.00 60.00 16 
1050.00 75.00 19 
1050.00 90.00 22 
1050.00 105.00 24 
1050.00 120.00 27 
1050.00 135.00 30 
1050.00 150.00 33 
1050.00 165.00 35 
1050.00 180.00 38 
1050.00 195.00 42 
1050.00 210.00 44 
1050.00 225.00 47 
1050.00 240.00 50 
1050.00 255.00 50 
1050.00 270.00 50 
1050.00 285.00 50 
1050.00 300.00 50 
1050.00 315.00 50 
1050.00 330.00 50 
1050.00 345.00 50 
1050.00 360.00 50 
1050.00 375.00 50 
1050.00 390.00 50 
1050.00 405.00 50 
1050.00 420.00 50 
1050.00 435.00 50 
1050.00 450.00 50 
1050.00 465.00 50 
1050.00 480.00 50 
1050.00 495.00 50 
1050.00 510.00 50 
1050.00 525.00 50 
1050.00 540.00 50 
1050.00 555.00 50 
1050.00 570.00 50 
1050.00 585.00 50 
1050.00 600.00 50 
1050.00 615.00 50 
1050.00 630.00 50 
1050.00 645.00 50 
1050.00 660.00 50 
1050.00 675.00 50 
1050.00 690.00 50 
1050.00 705.00 50 
1050.00 720.00 50 

1100.00 15.00 8 
1100.00 30.00 11 
1100.00 45.00 13 
1100.00 60.00 16 
1100.00 75.00 19 
1100.00 90.00 21 
1100.00 105.00 25 
1100.00 120.00 26 
1100.00 135.00 30 
1100.00 150.00 33 
1100.00 165.00 35 
1100.00 180.00 38 
1100.00 195.00 41 
1100.00 210.00 44 
1100.00 225.00 46 
1100.00 240.00 49 
1100.00 255.00 50 
1100.00 270.00 50 
1100.00 285.00 50 
1100.00 300.00 50 
1100.00 315.00 50 
1100.00 330.00 50 
1100.00 345.00 50 
1100.00 360.00 50 
1100.00 375.00 50 
1100.00 390.00 50 
1100.00 405.00 50 
1100.00 420.00 50 
1100.00 435.00 50 
1100.00 450.00 50 
1100.00 465.00 50 
1100.00 480.00 50 
1100.00 495.00 50 
1100.00 510.00 50 
1100.00 525.00 50 
1100.00 540.00 50 
1100.00 555.00 50 
1100.00 570.00 50 
1100.00 585.00 50 
1100.00 600.00 50 
1100.00 615.00 50 
1100.00 630.00 50 
1100.00 645.00 50 
1100.00 660.00 50 
1100.00 675.00 50 
1100.00 690.00 50 
1100.00 705.00 50 
1100.00 720.00 50 

1150.00 15.00 8 
1150.00 30.00 11 
1150.00 45.00 13 
1150.00 60.00 16 
1150.00 75.00 19 
1150.00 90.00 21 
1150.00 105.00 25 
1150.00 120.00 27 
1150.00 135.00 29 
1150.00 150.00 33 
1150.00 165.00 35 
1150.00 180.00 38 
1150.00 195.00 40 
1150.00 210.00 43 
1150.00 225.00 46 
1150.00 240.00 49 
1150.00 255.00 50 
1150.00 270.00 50 
1150.00 285.00 50 
1150.00 300.00 50 
1150.00 315.00 50 
1150.00 330.00 50 
1150.00 345.00 50 
1150.00 360.00 50 
1150.00 375.00 50 
1150.00 390.00 50 
1150.00 405.00 50 
1150.00 420.00 50 
1150.00 435.00 50 
1150.00 450.00 50 
1150.00 465.00 50 
1150.00 480.00 50 
1150.00 495.00 50 
1150.00 510.00 50 
1150.00 525.00 50 
1150.00 540.00 50 
1150.00 555.00 50 
1150.00 570.00 50 
1150.00 585.00 50 
1150.00 600.00 50 
1150.00 615.00 50 
1150.00 630.00 50 
1150.00 645.00 50 
1150.00 660.00 50 
1150.00 675.00 50 
1150.00 690.00 50 
1150.00 705.00 50 
1150.00 720.00 50 

1200.00 15.00 8 
1200.00 30.00 10 
1200.00 45.00 13 
1200.00 60.00 16 
1200.00 75.00 19 
1200.00 90.00 22 
1200.00 105.00 23 
1200.00 120.00 26 
1200.00 135.00 30 
1200.00 150.00 32 
1200.00 165.00 35 
1200.00 180.00 38 
1200.00 195.00 40 
1200.00 210.00 43 
1200.00 225.00 46 
1200.00 240.00 49 
1200.00 255.00 50 
1200.00 270.00 50 
1200.00 285.00 50 
1200.00 300.00 50 
1200.00 315.00 50 
1200.00 330.00 50 
1200.00 345.00 50 
1200.00 360.00 50 
1200.00 375.00 50 
1200.00 390.00 50 
1200.00 405.00 50 
1200.00 420.00 50 
1200.00 435.00 50 
1200.00 450.00 50 
1200.00 465.00 50 
1200.00 480.00 50 
1200.00 495.00 50 
1200.00 510.00 50 
1200.00 525.00 50 
1200.00 540.00 50 
1200.00 555.00 50 
1200.00 570.00 50 
1200.00 585.00 50 
1200.00 600.00 50 
1200.00 615.00 50 
1200.00 630.00 50 
1200.00 645.00 50 
1200.00 660.00 50 
1200.00 675.00 50 
1200.00 690.00 50 
1200.00 705.00 50 
1200.00 720.00 50 

1250.00 15.00 7 
1250.00 30.00 10 
1250.00 45.00 12 
1250.00 60.00 15 
1250.00 75.00 18 
1250.00 90.00 21 
1250.00 105.00 24 
1250.00 120.00 26 
1250.00 135.00 30 
1250.00 150.00 31 
1250.00 165.00 34 
1250.00 180.00 37 
1250.00 195.00 40 
1250.00 210.00 43 
1250.00 225.00 45 
1250.00 240.00 48 
1250.00 255.00 50 
1250.00 270.00 50 
1250.00 285.00 50 
1250.00 300.00 50 
1250.00 315.00 50 
1250.00 330.00 50 
1250.00 345.00 50 
1250.00 360.00 50 
1250.00 375.00 50 
1250.00 390.00 50 
1250.00 405.00 50 
1250.00 420.00 50 
1250.00 435.00 50 
1250.00 450.00 50 
1250.00 465.00 50 
1250.00 480.00 50 
1250.00 495.00 50 
1250.00 510.00 50 
1250.00 525.00 50 
1250.00 540.00 50 
1250.00 555.00 50 
1250.00 570.00 50 
1250.00 585.00 50 
1250.00 600.00 50 
1250.00 615.00 50 
1250.00 630.00 50 
1250.00 645.00 50 
1250.00 660.00 50 
1250.00 675.00 50 
1250.00 690.00 50 
1250.00 705.00 50 
1250.00 720.00 50 

1300.00 15.00 7 
1300.00 30.00 10 
1300.00 45.00 13 
1300.00 60.00 15 
1300.00 75.00 18 
1300.00 90.00 20 
1300.00 105.00 24 
1300.00 120.00 26 
1300.00 135.00 29 
1300.00 150.00 31 
1300.00 165.00 34 
1300.00 180.00 37 
1300.00 195.00 42 
1300.00 210.00 45 
1300.00 225.00 44 
1300.00 240.00 47 
1300.00 255.00 50 
1300.00 270.00 50 
1300.00 285.00 50 
1300.00 300.00 50 
1300.00 315.00 50 
1300.00 330.00 50 
1300.00 345.00 50 
1300.00 360.00 50 
1300.00 375.00 50 
1300.00 390.00 50 
1300.00 405.00 50 
1300.00 420.00 50 
1300.00 435.00 50 
1300.00 450.00 50 
1300.00 465.00 50 
1300.00 480.00 50 
1300.00 495.00 50 
1300.00 510.00 50 
1300.00 525.00 50 
1300.00 540.00 50 
1300.00 555.00 50 
1300.00 570.00 50 
1300.00 585.00 50 
1300.00 600.00 50 
1300.00 615.00 50 
1300.00 630.00 50 
1300.00 645.00 50 
1300.00 660.00 50 
1300.00 675.00 50 
1300.00 690.00 50 
1300.00 705.00 50 
1300.00 720.00 50 

1350.00 15.00 7 
1350.00 30.00 10 
1350.00 45.00 12 
1350.00 60.00 15 
1350.00 75.00 17 
1350.00 90.00 20 
1350.00 105.00 23 
1350.00 120.00 26 
1350.00 135.00 28 
1350.00 150.00 31 
1350.00 165.00 34 
1350.00 180.00 36 
1350.00 195.00 38 
1350.00 210.00 42 
1350.00 225.00 45 
1350.00 240.00 47 
1350.00 255.00 50 
1350.00 270.00 50 
1350.00 285.00 50 
1350.00 300.00 50 
1350.00 315.00 50 
1350.00 330.00 50 
1350.00 345.00 50 
1350.00 360.00 50 
1350.00 375.00 50 
1350.00 390.00 50 
1350.00 405.00 50 
1350.00 420.00 50 
1350.00 435.00 50 
1350.00 450.00 50 
1350.00 465.00 50 
1350.00 480.00 50 
1350.00 495.00 50 
1350.00 510.00 50 
1350.00 525.00 50 
1350.00 540.00 50 
1350.00 555.00 50 
1350.00 570.00 50 
1350.00 585.00 50 
1350.00 600.00 50 
1350.00 615.00 50 
1350.00 630.00 50 
1350.00 645.00 50 
1350.00 660.00 50 
1350.00 675.00 50 
1350.00 690.00 50 
1350.00 705.00 50 
1350.00 720.00 50 

1400.00 15.00 7 
1400.00 30.00 10 
1400.00 45.00 12 
1400.00 60.00 14 
1400.00 75.00 17 
1400.00 90.00 20 
1400.00 105.00 23 
1400.00 120.00 25 
1400.00 135.00 29 
1400.00 150.00 31 
1400.00 165.00 33 
